date,top10_Liquid,top10_Market
2020-01-04,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'TRX', 'ETC', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'TRX', 'ADA']"
2020-01-05,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XMR', 'XLM', 'TRX']"
2020-01-06,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XMR', 'XLM', 'TRX']"
2020-01-07,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'TRX', 'ETC', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XMR', 'XLM', 'ADA']"
2020-01-08,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XMR', 'XLM', 'ADA']"
2020-01-09,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XMR', 'ADA', 'TRX']"
2020-01-10,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XMR', 'TRX', 'ADA']"
2020-01-11,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XMR', 'TRX', 'ADA']"
2020-01-12,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XMR', 'TRX', 'ADA']"
2020-01-13,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XMR', 'TRX', 'XLM']"
2020-01-14,"['BTC', 'ETH', 'BCH', 'EOS', 'LTC', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'TRX', 'XMR', 'ADA']"
2020-01-15,"['BTC', 'ETH', 'EOS', 'BCH', 'LTC', 'ETC', 'DASH', 'XRP', 'TRX', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'DASH', 'XMR', 'TRX']"
2020-01-16,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'ETC', 'XRP', 'DASH', 'TRX', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'DASH', 'XMR', 'TRX']"
2020-01-17,"['BTC', 'ETH', 'EOS', 'BCH', 'LTC', 'ETC', 'XRP', 'DASH', 'TRX', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XMR', 'XLM', 'TRX']"
2020-01-18,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'ETC', 'XRP', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'TRX', 'XMR']"
2020-01-19,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'ETC', 'XRP', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'XMR', 'TRX']"
2020-01-20,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'ETC', 'XRP', 'TRX', 'DASH', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'XMR']"
2020-01-21,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'ETC', 'XRP', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2020-01-22,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'ETC', 'XRP', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2020-01-23,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'ETC', 'XRP', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'XMR']"
2020-01-24,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'ETC', 'XRP', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'XLM', 'TRX']"
2020-01-25,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'ETC', 'XRP', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2020-01-26,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'ETC', 'XRP', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'TRX']"
2020-01-27,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'ETC', 'XRP', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'ADA', 'ETC', 'XLM']"
2020-01-28,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'ETC', 'XRP', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'ETC', 'TRX']"
2020-01-29,"['BTC', 'ETH', 'ETC', 'BCH', 'LTC', 'EOS', 'XRP', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ETC', 'ADA', 'TRX']"
2020-01-30,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'ETC', 'XRP', 'TRX', 'DASH', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'ETC', 'XMR']"
2020-01-31,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'ETC', 'XRP', 'TRX', 'DASH', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'ETC', 'XMR']"
2020-02-01,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'ETC', 'XRP', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'ETC', 'XMR']"
2020-02-02,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'ETC', 'XMR']"
2020-02-03,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'ETC', 'XRP', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'ETC', 'XMR']"
2020-02-04,"['BTC', 'ETH', 'LTC', 'BCH', 'XRP', 'EOS', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'XLM', 'ETC']"
2020-02-05,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'ETC', 'TRX']"
2020-02-06,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'ETC', 'XRP', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'TRX', 'XLM']"
2020-02-07,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'ETC', 'XRP', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'TRX', 'XLM']"
2020-02-08,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'ETC', 'XRP', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'TRX', 'XLM']"
2020-02-09,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'XMR', 'TRX']"
2020-02-10,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'ETC', 'XRP', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'TRX', 'XMR']"
2020-02-11,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'ETC', 'XRP', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'BNB', 'ADA', 'XMR', 'TRX']"
2020-02-12,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'XMR', 'XLM']"
2020-02-13,"['BTC', 'ETH', 'LTC', 'XRP', 'EOS', 'BCH', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'XLM', 'XMR']"
2020-02-14,"['BTC', 'ETH', 'LTC', 'BCH', 'XRP', 'EOS', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'TRX', 'XLM']"
2020-02-15,"['BTC', 'ETH', 'EOS', 'LTC', 'BCH', 'XRP', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'XLM', 'TRX']"
2020-02-16,"['BTC', 'ETH', 'EOS', 'LTC', 'BCH', 'XRP', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'LINK', 'XMR']"
2020-02-17,"['BTC', 'ETH', 'BCH', 'EOS', 'LTC', 'XRP', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'LINK', 'XLM']"
2020-02-18,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'LINK', 'XLM']"
2020-02-19,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'ADA', 'XLM']"
2020-02-20,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'TRX', 'ETC', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'LINK', 'XLM']"
2020-02-21,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'LINK', 'XLM']"
2020-02-22,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'LINK', 'XLM']"
2020-02-23,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'XLM', 'LINK']"
2020-02-24,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'TRX', 'ETC', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'XLM', 'XMR']"
2020-02-25,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'TRX', 'ETC', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'XMR', 'XLM']"
2020-02-26,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'ADA', 'LINK', 'XMR']"
2020-02-27,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'ADA', 'XMR']"
2020-02-28,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'TRX', 'ETC', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'ADA', 'XMR']"
2020-02-29,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'TRX', 'ETC', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'ADA', 'XMR']"
2020-03-01,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'ADA', 'XLM']"
2020-03-02,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'ADA', 'XLM']"
2020-03-03,"['BTC', 'BCH', 'ETH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'ADA', 'XLM']"
2020-03-04,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'ADA', 'XLM']"
2020-03-05,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'ADA', 'XLM']"
2020-03-06,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'ADA', 'XLM']"
2020-03-07,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'DASH', 'ETC', 'TRX', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'ADA', 'XLM']"
2020-03-08,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'ADA', 'XLM']"
2020-03-09,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'NEO', 'LINK']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'ADA', 'XLM']"
2020-03-10,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'ADA', 'XLM']"
2020-03-11,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'ADA', 'XLM']"
2020-03-12,"['BTC', 'ETH', 'EOS', 'LTC', 'BCH', 'XRP', 'ETC', 'TRX', 'NEO', 'LINK']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'XLM', 'ADA']"
2020-03-13,"['BTC', 'ETH', 'EOS', 'LTC', 'BCH', 'XRP', 'ETC', 'TRX', 'LINK', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'XLM', 'ADA']"
2020-03-14,"['BTC', 'ETH', 'EOS', 'BCH', 'LTC', 'XRP', 'ETC', 'TRX', 'DASH', 'LINK']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'LINK', 'ADA']"
2020-03-15,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'LINK', 'ADA']"
2020-03-16,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'LINK', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'TRX', 'ADA']"
2020-03-17,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'TRX', 'ADA']"
2020-03-18,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'TRX', 'LINK']"
2020-03-19,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'LINK']"
2020-03-20,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'LINK', 'ADA']"
2020-03-21,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'LINK', 'ADA']"
2020-03-22,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'ADA', 'LINK']"
2020-03-23,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'LINK', 'XMR']"
2020-03-24,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XMR', 'XLM', 'LINK']"
2020-03-25,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XMR', 'XLM', 'LINK']"
2020-03-26,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XMR', 'XLM', 'LINK']"
2020-03-27,"['BTC', 'ETH', 'BCH', 'LTC', 'XRP', 'EOS', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XMR', 'XLM', 'TRX']"
2020-03-28,"['BTC', 'ETH', 'BCH', 'LTC', 'XRP', 'EOS', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XMR', 'XLM', 'ADA']"
2020-03-29,"['BTC', 'BTC', 'ETH', 'ETH', 'LTC', 'BCH', 'BCH', 'LTC', 'EOS', 'XRP']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'XMR', 'ADA']"
2020-03-30,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XMR', 'XLM', 'ADA']"
2020-03-31,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XMR', 'XLM', 'LINK']"
2020-04-01,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XMR', 'XLM', 'ADA']"
2020-04-02,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XMR', 'XLM', 'ADA']"
2020-04-03,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XMR', 'XLM', 'ADA']"
2020-04-04,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'NEO']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XMR', 'XLM', 'ADA']"
2020-04-05,"['BTC', 'ETH', 'BCH', 'EOS', 'LTC', 'XRP', 'ETC', 'TRX', 'DASH', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XMR', 'XLM', 'TRX']"
2020-04-06,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XMR', 'XLM', 'ADA']"
2020-04-07,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'LINK']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'XLM', 'XMR', 'LINK']"
2020-04-08,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'LINK']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'XLM', 'XMR']"
2020-04-09,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'LINK']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'XLM', 'XMR']"
2020-04-10,"['BTC', 'ETH', 'BCH', 'LTC', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'LINK']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'XLM', 'XMR']"
2020-04-11,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'LINK']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'XLM', 'XMR']"
2020-04-12,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'LINK']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'XLM', 'XMR']"
2020-04-13,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'BNB']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'LINK', 'XLM', 'XMR']"
2020-04-14,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'LINK', 'XLM', 'XMR']"
2020-04-15,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'LINK', 'XLM', 'XMR']"
2020-04-16,"['ADA', 'ADX', 'AE', 'ANT', 'ARDR', 'ARK', 'BAT', 'BCH', 'BCN', 'BNB']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'EOS', 'BNB', 'LINK', 'XLM', 'XMR']"
2020-04-17,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'DASH', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'LINK', 'XLM', 'XMR']"
2020-04-18,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'ZEC', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'LINK', 'XLM', 'XMR']"
2020-04-19,"['BTC', 'ETH', 'LTC', 'EOS', 'BCH', 'XRP', 'ETC', 'TRX', 'ZEC', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'LINK', 'XMR', 'XLM']"
2020-04-20,"['BTC', 'ETH', 'LTC', 'BCH', 'EOS', 'XRP', 'ETC', 'TRX', 'ZEC', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'LTC', 'BNB', 'EOS', 'LINK', 'XLM', 'XMR']"
